"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"HLA-E",3.6338156,4.6697848,8.6604878,4.9225095,6.5448343,1.6041016,8.7402208,2.3858943,7.264141,0.8017649
"IER3",0.6057866,2.4752105,0.7843902,4.799083,6.0812317,1.2893446,0.4800129,0.2609279,0.4140988,0.2005193
"LTB",2.13200723,2.07015903,0.1502439,0.13800763,0.08491715,0.03611235,1.39224092,0.0262805,8.41314901,0.03000723
"LST1",0.18264014,3.34424696,0.11804878,2.10682349,2.46016082,0.09184128,0.14510771,0.09332261,0.26551287,0.11016893
"AIF1",0.6175407,7.1889616,0.6087805,7.4656262,8.9892178,0.4235399,0.783303,0.4325556,0.4895526,0.2392526
"CLIC1",1.6211573,3.9214219,3.2926829,3.8607678,3.318348,3.1899242,4.2605294,0.6757844,3.5636344,1.5552817
"HSPA1B",5.212477,5.006548,1.521951,5.861537,5.918281,1.244761,4.583753,1.506302,4.752955,1.533097
"GPSM3",0.62748644,1.36108513,0.16585366,1.09474853,1.16788499,0.14266607,1.15314543,0.05041566,1.20050654,0.04407415
"NOTCH4",0.038878843,0.072965388,2.588292683,0.028962807,0.046326754,0.042799822,0.008787911,0.10968088,0.010552976,0.078616972
"HLA-DRA",10.7775769,77.1983162,1.8487805,26.4114313,30.724598,1.1908159,3.1261387,1.1343524,1.911355,0.7057615
"HLA-DRB1",6.494575,50.5977549,1.404878,15.1914906,16.082115,0.6665181,4.0737327,0.6682757,2.2138033,0.3734635
"HLA-DQA1",2.15641953,17.4303087,0.16195122,2.68895597,2.68058601,0.05216228,0.51580752,0.05470636,0.3425496,0.03462499
"HLA-DQB1",1.8047016,12.4443405,0.3658537,3.584724,4.1462293,0.2032992,0.740971,0.130598,0.4647531,0.0791757
"PSMB9",0.7793852,1.6192703,0.3356098,0.6581421,0.5974354,0.4538564,2.3955632,0.9632609,1.6373997,0.4322783
"HLA-DMB",0.63562387,2.47146866,0.08780488,1.67958649,2.43679946,0.05483727,0.21819741,0.06006972,0.08822288,0.03104253
"HLA-DMA",0.90687161,5.04396632,0.3102439,2.89081278,3.74780702,0.19349086,0.53306184,0.14052025,0.31120726,0.09061329
"HLA-DPA1",3.8426763,41.8409729,0.9512195,11.5321809,14.4315302,0.5742309,2.4322152,0.5486726,1.2477839,0.3405476
"HLA-DPB1",3.619349,40.6950421,0.7346341,10.1569459,11.6388584,0.5818101,2.7235023,0.4993296,1.1827775,0.3088477
"FKBP5",0.9502712,3.222638,1.7453659,2.8816996,2.8986659,1.2741864,2.5175222,1.5846071,2.7457788,0.6873726
"TREM2",0.18896926,1.44527596,0.30146341,3.04046819,5.3275463,0.22024075,0.14510771,0.15929204,0.11333896,0.09064616
"ADGRF5",0,0,3.874146341,0.003360483,0.00255848,0.230049041,0.002143393,0.001072674,0.001371887,0.001741931
"DST",0.2052441,0.6744621,1.0321951,0.8258814,1.0037463,1.5309853,0.2497053,9.8862966,0.2069439,2.4729508
"OGFRL1",0.1998192,2.4275023,0.5834146,1.6343908,2.1587171,0.3071779,0.2013718,0.2845267,0.1939637,0.4208407
"SNHG5",0.624774,1.9335828,1.1102439,2.1716979,2.3288865,4.5497102,0.581824,0.6004291,0.6639932,0.6836258
"PNRC1",2.2902351,3.8606174,2.2790244,3.6011562,4.0220517,2.0829247,3.7226449,1.5071065,3.562157,1.2301321
"FABP7",0.2287523,0.1150608,0.542439,0.2576465,0.1195175,1.6897013,0.4629729,0.7312953,0.4012241,8.5714356
"NCOA7",0.3363472,0.5238541,0.8390244,0.2906818,0.4088694,0.529202,0.3626621,2.7103781,0.3886661,0.1513015
"ARHGAP18",0.1799277,0.8774556,1.622439,1.6380361,1.3086318,0.2073116,0.4182831,0.152856,0.3066695,0.1136857
"EPB41L2",0.1482821,1.0617399,0.7278049,1.4466025,3.0413012,0.7164512,0.1085629,1.7248592,0.1044745,0.4745941
"CCN2",0.0009041591,0.005612722,12.61951,0.01352737,0.01349293,2.378511,0.004072447,0.02788951,0.008125791,0.09281536
"SGK1",0.5271248,4.3489242,1.9941463,4.0550208,5.9943348,0.5996433,0.5363841,4.4524001,0.7081047,0.4718497
"MAP7",0.018987342,0.044901777,0.165853659,0.029276072,0.024701511,0.016941596,0.004286786,2.767497989,0.013507809,0.046752777
"IFNGR1",0.2830018,2.9186155,3.0565854,2.1060261,2.9807809,0.4917521,0.5096989,0.6280504,0.5227944,0.2504766
"TNFAIP3",0.9529837,1.5893358,0.5668293,2.5047844,2.5350268,0.7547927,3.4536491,0.1252346,5.43626,0.1316637
"UTRN",0.42133816,0.63049579,2.38439024,0.6947941,0.49558358,0.59473919,0.8718251,0.07106463,0.61365555,0.20452902
"SOD2",0.6636528,1.7474275,2.0409756,4.9909153,3.6211623,2.6727597,0.9016183,0.8541164,0.9364711,1.9529843
"RNASET2",1.3933092,5.1365762,0.6107317,5.6306601,9.983644,0.7405261,1.2148751,0.5087155,1.4552554,0.4239466
"KDELR2",0.6916817,0.8063611,1.204878,0.9971521,0.876066,2.5274186,0.6205123,0.6725664,0.585268,1.3850983
"SCIN",0.07323689,0.26847521,0.48292683,0.7564789,2.20330775,0.0410165,0.03568749,0.06141057,0.02880962,0.02765727
"ETV1",0.02712477,0.02151543,0.19902439,0.04297431,0.03478314,0.49487294,0.0670882,0.28586752,0.06025749,2.60919937
"ITGB8",0.05063291,0.04396632,0.17073171,0.08281597,0.03587963,0.60588498,0.03493731,1.3285063,0.05983537,2.33049037
"RAPGEF5",0.02079566,0.003741815,0.884878049,0.007888591,0.004538255,0.141774409,0.00610867,4.348618933,0.004748839,0.058814829
"GPNMB",0.2513562,0.5032741,0.1082927,4.2384234,2.4033869,0.4636647,0.1598971,0.1410566,0.1325454,0.2611582
"SEPTIN7",0.6835443,0.9139383,2.7278049,0.9742553,0.9842532,3.436469,0.9670989,3.2810405,0.7092655,3.0930454
"ANLN",0.011754069,0.019644528,0.072195122,0.04536652,0.022660819,0.09674543,0.027221091,5.735854116,0.009286619,0.104088608
"STK17A",1.0669078,0.909261,0.4946341,0.3439938,0.5014011,0.6758805,2.453542,0.1997855,1.6016252,1.1587294
"IGFBP3",0.01265823,0.01683817,9.7297561,0.04294583,0.01294469,1.10699955,0.03182939,0.05497452,0.03915154,0.94264774
"IKZF1",0.62748644,0.99158092,0.07512195,0.57962636,0.77826511,0.03834151,1.95723931,0.06811478,2.00664837,0.02941563
"HSPB1",2.5153707,2.647334,1.9990244,4.483283,3.7547515,4.925992,1.2345944,0.8999732,1.5041157,2.6082627
"FGL2",0.12206148,2.97754911,0.10341463,1.2291109,1.23102461,0.17788676,0.08252063,0.04934299,0.09655973,0.03779662
"ABCB1",0.012658228,0.008419083,2.694634146,0.004841374,0.003472222,0.050824788,0.099667774,0.003218021,0.054875475,0.026654835
"SRI",0.5461121,1.0112254,1.3443902,0.6529874,0.6853984,1.7418636,1.2499196,1.8028962,1.25,4.3054953
"GNG11",0.003616637,0.014031805,6.355121951,0.021871618,0.018548977,1.569326794,0.01221734,0.049611156,0.023955255,0.300253073
"COL1A2",0.02983725,0.03274088,0.58341463,0.04035427,0.03027534,23.45653143,0.02582789,0.19549477,0.03292528,0.38154868
"PON2",0.07594937,0.2909261,4.13268293,0.27846443,0.31012427,0.84574231,0.10374022,1.28050416,0.09898691,2.06757379
"ARPC1B",1.1808318,4.5004677,1.9970732,3.705673,4.1758041,1.4516273,2.3844175,0.3703406,2.6784508,0.4137251
"TSC22D4",0.3146474,0.3601497,0.4809756,0.3275047,0.2845395,0.8876505,0.6495552,5.6902655,0.6035247,3.5093177
"PCOLCE",0.01808318,0.0243218,0.13170732,0.02978869,0.02004142,4.00891663,0.0215411,0.08098686,0.02416631,0.26502005
"NAMPT",0.6238698,2.1721235,2.6058537,4.5306715,2.7615741,1.8880963,0.9977494,0.8345401,1.2114816,1.903635
"NRCAM",0.03345389,0.0121609,0.43902439,0.04644871,0.02153387,0.84485065,0.03740221,0.26521856,0.04854369,1.99528364
"FAM3C",0.3517179,0.1842844,0.4409756,0.2311614,0.2258163,0.6812305,0.1875469,0.3209976,0.2325876,1.3594294
"PTPRZ1",0.6980108,0.2488307,2.0712195,0.4706954,0.3047332,3.3807401,0.9553103,2.2512738,0.8487759,24.1631171
"GPR37",0.001808318,0.001870907,0.010731707,0.00857208,0.006548489,0.050378957,0.002250563,2.781442746,0.002321655,0.162213239
"CALU",0.3200723,0.2422825,1.5258537,0.5267415,0.361568,2.7530094,0.2458472,0.7412175,0.256965,1.5266713
"PODXL",0.023508137,0.004677268,4.162926829,0.011163638,0.006944444,0.148907713,0.009966777,0.061946903,0.013613339,0.331837902
"CALD1",0.08499096,0.02806361,5.55121951,0.12151848,0.05193104,18.23851984,0.09881042,1.51488335,0.14478683,2.67688819
"PTN",0.5913201,0.2469598,2.6341463,0.5918152,0.3054946,12.3062862,1.0102883,6.6427997,0.8515196,23.6725498
"TRBC2",0.47649186,0.19363891,0.08195122,0.05946346,0.03855994,0.02496656,3.08895081,0.02681684,3.5067539,0.02346677
"ATP6V0E2",0.07052441,0.08325538,0.10536585,0.10041579,0.12082724,0.36602764,0.37027114,0.74711719,0.39109329,1.40692171
"ANGPT2",0.0596745,0.0383536,12.28878049,0.02941847,0.03554459,0.59028087,0.05658557,0.33762403,0.05508653,0.10004601
"CTSB",1.162749,3.407858,2.14439,12.799482,10.82313,2.176995,1.391062,1.237329,1.293056,1.319579
"MSR1",0.11392405,0.97100094,0.08292683,2.45318107,2.67077851,0.08649131,0.0646233,0.076428,0.05339806,0.04331821
"MTUS1",0.02983725,0.09260992,3.16097561,0.22979438,0.45437378,1.36513598,0.03022184,4.22365245,0.03714648,0.22078157
"STMN4",0.01084991,0.009354537,0.018536585,0.012074956,0.007431774,0.03923317,0.009538099,3.141056584,0.022372309,0.49142181
"CLU",0.7911392,0.4097287,2.0604878,0.8996127,0.4874208,8.2559073,1.1412496,11.5679807,1.0221612,24.4971242
"LEPROTL1",0.278481,0.5706268,0.4468293,0.4690437,0.484771,0.3718235,1.7046404,0.3936712,1.8370621,0.6176297
"TACC1",0.3119349,0.7446211,3.2409756,0.7831634,0.8244091,1.0842621,0.4953381,1.5880933,0.4685521,0.3898311
"ST18",0.005424955,0.118802619,0.003902439,0.072734522,0.034021686,0.006241641,0.00310792,2.090640922,0.002216125,0.013228817
"LYN",0.40415913,1.11880262,0.35804878,1.20521729,1.19624147,0.07133304,0.08455685,0.0407616,0.05149852,0.04831394
"PREX2",0.006329114,0.047708138,2.146341463,0.008201857,0.005634747,0.086491306,0.001714714,0.241619737,0.006859434,0.254371261
"PMP2",0.1925859,0.1000935,0.5746341,0.1594521,0.1185429,1.2492198,0.3308327,2.0488067,0.2705783,7.4443404
"CA2",0.0244123,0.17680075,7.25365854,0.13140058,0.03947368,0.58849755,0.01468224,3.90775007,0.03218658,0.45618879
"PABPC1",3.026221,7.038354,3.042927,5.498348,5.411458,2.310299,3.628764,1.519442,4.742085,1.674965
"YWHAZ",1.759494,2.191768,2.383415,2.149485,1.628198,2.144895,3.054442,2.778761,2.755276,1.7441
"BAALC",0.079566,0.0261927,0.36292683,0.0719656,0.03213328,0.6883638,0.06794556,2.01555377,0.1230477,2.67466969
"ENPP2",0.024412297,0.155285313,0.224390244,0.045537392,0.038285819,0.094962104,0.006537349,4.329847144,0.006120726,0.0279202
"FAM49B",0.6066908,2.2338634,0.5560976,2.0123597,2.3761879,0.3111904,1.2898939,0.9833736,1.0304981,0.4856373
"SLA",0.40958409,1.27408793,0.1795122,2.14732016,1.84837963,0.07891217,1.89025828,0.09224993,2.22129591,0.05743443
"NDRG1",0.1799277,0.2656688,0.617561,0.6632113,0.2275524,0.9875167,0.3253671,4.7291499,0.4616927,0.9189016
"PTPRD",0.003616637,0.011225444,0.029268293,0.006664009,0.003807261,0.053945609,0.004179616,2.30866184,0.007176024,0.261585486
"NFIB",0.04339964,0.01028999,2.25463415,0.03519964,0.02317861,0.47971467,0.03740221,0.69401984,0.05002111,1.68934464
"PLIN2",0.363472,0.8811974,0.7268293,3.5656433,1.8423185,0.6602764,0.5568535,0.3274336,0.7354369,0.2662525
"SLC24A2",0.002712477,0.001870907,0.011707317,0.00663553,0.002436647,0.026749889,0.001393205,3.002949853,0.002954833,0.103299809
"DNAJA1",2.229656,2.478017,2.340488,2.3817,2.334186,1.47169,3.699496,2.443819,3.719291,1.810787
"TPM2",0.1039783,0.05706268,0.61170732,0.04397107,0.03944323,9.1685243,0.02979316,0.10002682,0.02691009,0.43982121
"ANXA1",0.4294756,2.0289991,2.0809756,2.5971692,1.1539047,2.3321444,2.9455578,0.3113435,3.2259392,1.4047854
"PRUNE2",0.006329114,0.019644528,0.037073171,0.048214387,0.038255361,0.17209095,0.010716965,2.490480021,0.020472773,0.372954052
"CTSL",0.1943942,0.4855005,0.4321951,3.1762545,2.3553545,1.1676326,0.1871182,0.7489944,0.2886239,0.4576514
"SLC44A1",0.20614828,0.27315248,0.4995122,0.26485163,0.18862695,0.74543023,0.07437574,8.18449987,0.10827353,0.91181884
"TXN",1.0479204,5.1515435,1.8517073,1.7973173,0.9829739,3.4953188,1.809881,2.8530437,1.900802,2.8007296
"GSN",0.2721519,3.8269411,2.8487805,2.7410719,3.3036062,2.0490415,0.3197942,18.1246983,0.2325876,0.4813646
"ENG",0.0596745,0.33208606,4.98439024,0.90271687,0.84371954,0.45876059,0.08830779,0.04639313,0.05951878,0.05097614
"AIF1L",0.022603978,0.008419083,0.284878049,0.017001766,0.011360867,0.128399465,0.011467153,2.819790829,0.01741241,0.567787419
"EGFL7",0.012658228,0.011225444,3.792195122,0.059947599,0.050560429,0.1119037,0.010609795,0.008045052,0.010658506,0.023499638
"PHPT1",0.8227848,0.9373246,1.2721951,0.9347838,0.8828582,2.7467677,1.1888329,2.1123626,1.1159772,3.6369388
"PTGDS",0.7459313,0.0888681,0.7580488,0.1380931,0.0755056,11.7079804,0.3379059,33.6015017,0.1408822,0.9874614
"ABCA2",0.01446655,0.04770814,0.05658537,0.04009797,0.03910819,0.06553723,0.11467153,4.3488871,0.07745884,0.16137514
"NPDC1",0.04249548,0.05519177,2.42243902,0.09138805,0.05302753,0.44092733,0.10245418,0.46714937,0.19776277,1.43005982
"KLF6",3.202532,6.289991,5.166829,7.883237,10.424708,3.432457,5.695638,2.999732,7.470346,1.533754
"GDI2",0.5777577,1.9073901,0.88,1.2976875,1.1209186,0.7810967,0.5999357,1.0984178,0.7033558,0.5177808
"CELF2",0.9122966,2.0813845,0.4243902,1.9008088,2.0989888,0.5693268,2.107384,0.3298471,2.2400802,0.8587064
"FAM107B",0.8725136,0.5940131,0.4897561,0.6067096,0.3297697,0.3152029,1.2460615,5.1689461,1.6819333,0.2992835
"PLXDC2",0.2034358,2.3751169,0.4302439,3.2323859,4.0811404,0.5060187,0.1311757,0.5473317,0.1066906,0.1106455
"PIP4K2A",0.3273056,0.5996258,0.2039024,0.3661787,0.3004081,0.1355328,1.1915122,4.4730491,0.7151752,0.1798626
"ARHGAP21",0.0994575,0.35640786,0.39317073,0.53235177,0.69072856,0.39411502,0.07694781,6.0721373,0.08685099,0.95005916
"APBB1IP",0.3716094,1.31618335,0.0595122,1.33989292,2.32218567,0.05171645,1.12260208,0.07106463,0.90059097,0.03222573
"ITGB1",0.8146474,1.4312442,8.4526829,1.8501168,1.9094786,6.4168524,1.7263959,1.7892196,1.6419375,0.9897127
"NRP1",0.05334539,0.08793265,2.51902439,0.67807712,0.54060063,0.47748551,0.02979316,0.04505229,0.01931195,0.14114573
"ANK3",0.06057866,0.05332086,0.01365854,0.02329555,0.01501584,0.04012483,0.1401779,2.07910968,0.27606585,0.1377769
"SRGN",3.3300181,12.6417212,6.1765854,18.1130318,16.5963389,1.5189478,10.6768835,0.823277,13.0841072,0.5170413
"PPA1",0.5253165,3.9008419,1.1619512,0.7478499,0.732913,1.0276416,0.6050798,1.8554572,1.0365133,0.6745382
"PSAP",1.756781,4.550982,3.176585,12.54044,10.930342,2.665181,1.694031,6.775811,1.394048,2.062857
"SPOCK2",0.2278481,0.07202993,1.07512195,0.03118414,0.02043738,0.11769951,0.82263423,0.04237061,1.80793584,0.19882666
"ANAPC16",1.2350814,1.3666978,1.0370732,1.2401321,1.3083882,1.0107,1.8960454,0.7353178,2.1522794,0.6479163
"DDIT4",1.70434,2.5715622,1.2936585,2.0186535,2.41423,1.1841284,3.0651591,0.7237865,3.8152174,0.6948169
"SCD",0.06238698,0.09260992,0.09365854,0.6901236,0.36912159,0.20775747,0.10470475,7.19254492,0.09012241,0.62385788
"GSTO1",0.3788427,1.373246,1.1092683,2.4317082,1.7498477,1.6397682,0.8081663,1.7540896,0.7655129,0.491126
"ABLIM1",0.100361664,0.021515435,2.850731707,0.013812155,0.009076511,0.167632635,0.282284857,0.028425851,0.265407345,0.203937422
"RGS10",0.3688969,4.515435,0.3843902,2.8061742,4.4151438,0.4725814,1.2327725,0.1981765,1.4205361,0.1292809
"FGFR2",0,0,0.003902439,0.005268554,0.004325049,0.027641551,0.0060015,3.303298471,0.003482482,0.06372839
"LHPP",0.0994575,0.09448082,0.04682927,0.09215697,0.09189206,0.08693714,0.05176294,3.385358,0.05561418,0.09314402
"NKX6-2",0.004520796,0.003741815,0.012682927,0.021415959,0.005543372,0.022737405,0.005036974,9.309198176,0.003588012,0.033556826
"IFITM2",0.4936709,2.6304958,3.462439,1.2021416,0.8975694,2.9692376,1.9644197,0.1316707,2.3711482,0.2880596
"IFITM3",0.2775769,2.6342376,7.9990244,1.8525944,1.3184698,17.7213553,0.3773443,1.5202467,0.2898902,2.3288963
"CD151",0.09041591,0.32553789,1.13073171,0.60201059,0.47012061,1.40748997,0.13696281,0.19039957,0.18341072,1.34534609
"POLR2L",1.238698,1.519177,2.637073,2.159765,1.696181,3.945163,2.102883,1.758917,1.820705,3.06082
"CTSD",1.216998,1.820393,1.430244,10.085265,5.776407,1.278645,2.068053,3.968624,1.39141,1.127161
"LSP1",0.8761302,3.11880262,0.05853659,1.36270433,0.81810429,0.09094962,1.54345729,0.05846071,1.20620515,0.05986656
"CDKN1C",0.04520796,0.13751169,0.11707317,0.15694595,0.19179459,0.20864913,0.06473047,3.53848217,0.06089067,0.56356406
"RHOG",0.2757685,1.4200187,0.2839024,1.2989406,1.2929459,0.2420865,0.6217983,0.9471708,0.7332208,0.1974463
"CD59",0.3878843,0.5706268,5.6214634,0.73905,0.8500244,2.2304949,0.1474654,1.6170555,0.2806036,0.9039966
"LMO2",0.07594937,0.4546305,2.86439024,0.41613032,0.67574318,0.35042354,0.02121959,0.05846071,0.02532714,0.57235588
"CD44",0.9918626,1.1440599,0.355122,2.6043174,0.881183,1.2269282,2.6820276,0.4652722,2.3641832,0.7894893
"MDK",0.08860759,0.05986904,0.47512195,0.15725921,0.08711014,1.78510923,0.09259458,0.61571467,0.13370621,3.0004437
"SPI1",0.17902351,1.97006548,0.05853659,1.82257789,1.65938718,0.05617477,0.07298253,0.05524269,0.07249894,0.04831394
"MS4A6A",0.36347197,4.4565014,0.28097561,3.6373811,4.01550317,0.2082033,0.17286464,0.15044248,0.12684677,0.07437718
"MS4A4A",0.10307414,0.62207671,0.04292683,1.59121718,1.68469786,0.04547481,0.04779766,0.05738804,0.04073449,0.0247157
"MS4A7",0.3318264,2.373246,0.3560976,4.436521,5.1860989,0.2710655,0.22302,0.2094395,0.155973,0.105091
"MYRF",0.007233273,0.002806361,0.010731707,0.006863359,0.003137183,0.010699955,0.003750938,2.695092518,0.00432672,0.052750937
"EEF1G",3.040687,5.558466,3.466341,4.841972,5.516904,6.006242,1.982531,1.655672,2.298122,3.863784
"PPP1R14B",0.6980108,0.9635173,1.1921951,0.8343396,0.6933784,1.685243,1.3045761,0.6068651,0.817328,2.9099454
"CCDC85B",0.4701627,0.686623,3.8721951,0.635473,0.6616715,0.928667,1.1558247,0.7618665,1.1269523,1.2764576
"CARNS1",0.008137432,0,0.002926829,0.004613544,0.004203216,0.007579135,0.007930554,2.438991687,0.009919797,0.009843555
"PLEKHB1",0.03797468,0.01683817,0.02829268,0.03454463,0.04772783,0.0806955,0.03761655,3.01930813,0.06067961,0.46284428
"UCP2",0.60759494,1.66230122,0.08292683,1.05692886,1.07803363,0.05171645,0.94223556,0.08286404,1.01361334,0.10786827
"SLCO2B1",0.1238698,0.6463985,1.23414634,1.89109757,2.56444932,0.08292465,0.06130104,0.09519979,0.05403124,0.03615329
"SERPINH1",0.1835443,0.19831618,2.26536585,0.28524235,0.17315424,3.01337494,0.07973422,0.07669617,0.13054031,0.38874647
"CRYAB",0.08589512,0.09822264,0.2097561,0.26394031,0.10833942,2.06732055,0.10031079,21.11987128,0.179084,2.61342273
"IL18",0.10578662,2.04022451,0.06829268,1.49458905,2.22447612,0.05617477,0.06387311,0.06060606,0.04052343,0.03059883
"NCAM1",0.05153707,0.03367633,0.06829268,0.03616791,0.01848806,0.31475702,0.07930554,2.92947171,0.04875475,1.68365871
"TAGLN",0.04249548,0.04770814,1.48097561,0.05946346,0.05604288,17.52608114,0.03825956,0.09707696,0.03735753,0.32099191
"FXYD6",0.03887884,0.01403181,0.14634146,0.08950846,0.04318957,0.44493981,0.04136748,0.51032448,0.0638455,2.09848485
"CD3E",0.25316456,0.1253508,0.08390244,0.05391012,0.03527047,0.02095408,2.84803344,0.0262805,2.91789785,0.01993361
"CD3D",0.38065099,0.16931712,0.08097561,0.07469955,0.057779,0.03522069,4.68910085,0.03432556,4.41853103,0.0275258
"CD3G",0.17992767,0.06735267,0.03609756,0.0364527,0.02872198,0.0240749,2.53724145,0.01877179,2.19913466,0.01442845
"ARHGEF12",0.0641953,0.101029,2.02341463,0.1133451,0.11232943,0.67900134,0.08337799,0.26977742,0.14985226,0.3898968
"SORL1",0.1455696,1.1375117,0.1082927,1.3622772,2.5158687,0.1127954,0.4477548,0.9654063,0.5073871,0.2331394
"ESAM",0.003616637,0.003741815,4.149268293,0.005097682,0.003807261,0.206865805,0.002357732,0.0050952,0.005276488,0.006359692
"ROBO4",0.003616637,0.013096352,3.527804878,0.006749445,0.006761696,0.020062416,0.002143393,0.003486189,0.002638244,0.008939723
"FEZ1",0.03526221,0.01683817,0.13463415,0.05533405,0.03441764,0.41729826,0.04383239,6.62322338,0.05339806,1.54119832
"ETS1",0.6075949,0.1777362,2.6770732,0.1620152,0.1550317,0.7851092,2.9557389,0.125771,2.9105108,0.2004864
"CCND2",0.6546112,0.4574369,0.8643902,0.2044199,0.2160088,0.843959,0.9578823,0.442746,1.1903757,3.5679353
"VWF",0.017179024,0.019644528,11.369756098,0.022014012,0.010873538,0.045028979,0.017790162,0.023330652,0.019628535,0.007871557
"PTMS",0.562387,1.3741815,2.7121951,1.1936834,1.2033077,4.0641997,1.1976208,1.1158488,0.8290418,4.3690429
"C12orf57",1.0018083,0.6576239,1.9892683,0.5666686,0.7526803,2.5091395,1.8930447,0.8761062,2.0981427,1.7623743
"C1R",0.03074141,0.01403181,0.12878049,0.03201002,0.01236598,2.42398573,0.02207695,0.16492357,0.01804559,0.62546835
"CD163",0.3499096,2.1852198,0.3804878,5.7046477,4.0124574,0.2550156,0.2111242,0.2083669,0.1961798,0.1035627
"C3AR1",0.09403255,0.63797942,0.06243902,1.16232842,1.59670443,0.03522069,0.08680742,0.03325288,0.13951034,0.02124827
"A2M",0.3200723,1.2946679,19.0936585,3.0513755,5.6838146,1.8123049,0.3591255,0.3740949,0.2534825,0.7632124
"CD69",2.65641953,1.0645463,0.22829268,0.56763684,1.01596004,0.05706643,5.53874183,0.09305444,7.25369354,0.05748373
"CLEC2B",0.4249548,1.1665108,0.6682927,1.1308025,0.8598014,0.5599643,2.2731754,0.1319389,1.118932,0.3347466
"CLEC7A",0.09855335,1.7857811,0.1004878,1.59338156,1.66407773,0.04993313,0.06805273,0.04397962,0.19216969,0.0268849
"OLR1",0.15551537,0.89335828,0.15512195,2.30543373,3.60042032,0.10566206,0.07834101,0.08903191,0.06859434,0.03930849
"YBX3",1.0045208,1.5594013,2.5443902,1.915874,1.4947612,1.7944717,0.7209302,0.3577367,0.3603841,1.0794551
"APOLD1",0.07233273,0.04677268,6.1804878,0.0265706,0.0235441,0.67186803,0.10116815,0.04880665,0.11924863,0.07820614
"MGP",0.12296564,0.05519177,5.1404878,0.0638207,0.06432749,26.31564868,0.06419462,0.57790292,0.05044322,0.69710116
"ARHGDIB",1.8426763,4.0654818,2.3726829,2.9828274,3.0480324,0.8640214,4.5403494,0.2113167,4.5714436,0.1432163
"EPS8",0.09403255,0.32460243,0.99804878,0.42501566,0.54358553,1.8074008,0.20169328,0.57656208,0.1741241,0.29259515
"LDHB",1.132911,1.333957,1.798049,1.117304,1.158473,2.908159,2.285607,1.811478,3.04981,4.242441
"BHLHE41",0.32278481,1.38634238,0.09658537,1.08093638,2.87755848,0.18992421,0.04640446,1.61678734,0.04981005,0.21884244
"PPFIBP1",0.02622061,0.04022451,1.62731707,0.05009398,0.02467105,0.96611681,0.02379166,0.74229016,0.03197552,0.41955893
"SLC48A1",0.03616637,0.05332086,0.09756098,0.10505781,0.07794225,0.07579135,0.02121959,2.2724591,0.02997045,0.16528627
"TUBA1A",1.34358,1.623012,2.877073,1.253745,1.016996,6.546144,2.397814,18.691338,2.200295,24.940364
"LIMA1",0.1048825,0.2450889,0.8136585,0.1550664,0.1499756,1.2897905,0.2065159,0.6642532,0.3075137,2.1845625
"NR4A1",0.9900542,1.6071094,0.8204878,1.6520761,2.4177632,0.6063308,0.3818455,0.1828909,0.4819544,0.1227404
"CBX5",0.2947559,0.3292797,0.7707317,0.2671584,0.2802449,0.7588052,0.3787375,1.0152856,0.4268679,1.5777131
"MYL6B",0.1708861,0.1618335,0.2195122,0.202882,0.1860989,0.7035221,0.1256028,0.43631,0.1689531,1.3110005
"CDK4",0.2034358,0.2179607,0.3980488,0.2475081,0.2335222,0.5800267,0.1758654,0.4623223,0.2234065,1.5781568
"RAP1B",0.9086799,1.5341441,1.617561,1.2726263,1.0736477,1.1716451,2.2654592,1.0045589,2.163149,0.9248998
"CPM",0.1437613,0.58652947,0.49268293,2.22629151,2.77515838,0.74141774,0.06719537,0.71788683,0.08410722,0.20083153
"LYZ",0.62477396,9.36856876,0.52487805,9.04200604,1.99677144,0.16807847,0.27381845,0.09814964,0.26498523,0.13621574
